01/29/1986,IBM,151.0,TEST1
01/29/1986,JNJ,51.5,TEST1
01/29/1986,MRK,136.0,TEST1
01/29/1986,PFE,49.38,TEST1
01/29/1986,T,85.5,TEST1
01/29/1986,VZ,106.5,TEST1
01/29/1986,WMT,32.5,TEST1
01/29/1986,IBM,151.0,TEST1
01/30/1986,C,66.25,TEST1
01/30/1986,GE,68.75,TEST1
01/30/1986,HD,12.38,TEST1
01/30/1986,IBM,149.5,TEST1
01/30/1986,JNJ,52.88,TEST1
01/30/1986,MRK,135.38,TEST1
01/30/1986,PFE,47.63,TEST1
01/30/1986,T,84.62,TEST1
01/30/1986,VZ,107.5,TEST1
01/30/1986,WMT,31.75,TEST1
01/30/1986,IBM,149.5,TEST1
01/31/1986,C,65.87,TEST1
01/31/1986,GE,70.87,TEST1
01/31/1986,HD,12.5,TEST1
01/31/1986,IBM,151.5,TEST1
01/31/1986,JNJ,53.75,TEST1
01/31/1986,MRK,137.63,TEST1
01/31/1986,PFE,48.38,TEST1
01/31/1986,T,85.37,TEST1
01/31/1986,VZ,110.0,TEST1
01/31/1986,WMT,32.13,TEST1
01/31/1986,IBM,151.5,TEST1
02/03/1986,C,66.25,TEST1
02/03/1986,GE,72.75,TEST1
02/03/1986,HD,13.13,TEST1
02/03/1986,IBM,154.63,TEST1
02/03/1986,JNJ,54.25,TEST1
02/03/1986,MRK,140.75,TEST1
02/03/1986,PFE,49.0,TEST1
02/03/1986,T,85.62,TEST1
02/03/1986,VZ,111.62,TEST1
02/03/1986,WMT,32.63,TEST1
02/03/1986,IBM,154.63,TEST1
02/04/1986,C,67.25,TEST1
02/04/1986,GE,73.12,TEST1
02/04/1986,HD,12.75,TEST1
02/04/1986,IBM,154.0,TEST1
02/04/1986,JNJ,54.0,TEST1
02/04/1986,MRK,143.25,TEST1
02/04/1986,PFE,49.0,TEST1
02/04/1986,T,85.75,TEST1
02/04/1986,VZ,110.75,TEST1
02/04/1986,WMT,32.5,TEST1
02/04/1986,IBM,154.0,TEST1
02/05/1986,C,68.0,TEST1
02/05/1986,GE,73.0,TEST1
02/05/1986,HD,12.63,TEST1
02/05/1986,IBM,154.88,TEST1
02/05/1986,JNJ,54.5,TEST1
02/05/1986,MRK,142.88,TEST1
02/05/1986,PFE,48.75,TEST1
02/05/1986,T,86.0,TEST1
02/05/1986,VZ,110.75,TEST1
02/05/1986,WMT,32.25,TEST1
02/05/1986,IBM,154.88,TEST1
02/06/1986,C,71.75,TEST1
02/06/1986,GE,73.0,TEST1
02/06/1986,HD,12.5,TEST1
02/06/1986,IBM,155.0,TEST1
02/06/1986,JNJ,54.88,TEST1
02/06/1986,MRK,141.88,TEST1
02/06/1986,PFE,49.0,TEST1
02/06/1986,T,85.75,TEST1
02/06/1986,VZ,109.37,TEST1
02/06/1986,WMT,32.5,TEST1
02/06/1986,IBM,155.0,TEST1
02/07/1986,C,74.0,TEST1
02/07/1986,GE,74.5,TEST1
02/07/1986,HD,12.13,TEST1
02/07/1986,IBM,155.75,TEST1
02/07/1986,JNJ,53.5,TEST1
02/07/1986,MRK,142.5,TEST1
02/07/1986,PFE,49.88,TEST1
02/07/1986,T,85.25,TEST1
02/07/1986,VZ,108.75,TEST1
02/07/1986,WMT,31.12,TEST1
02/07/1986,IBM,155.75,TEST1
02/10/1986,C,73.12,TEST1
02/10/1986,GE,74.5,TEST1
02/10/1986,HD,12.0,TEST1
02/10/1986,IBM,157.25,TEST1
02/10/1986,JNJ,51.75,TEST1
02/10/1986,MRK,143.13,TEST1
02/10/1986,PFE,50.38,TEST1
02/10/1986,T,85.0,TEST1
02/10/1986,VZ,109.75,TEST1
02/10/1986,WMT,31.37,TEST1
02/10/1986,IBM,157.25,TEST1
02/11/1986,C,74.5,TEST1
02/11/1986,GE,73.75,TEST1
02/11/1986,HD,12.0,TEST1
02/11/1986,IBM,156.75,TEST1
02/11/1986,JNJ,50.63,TEST1
02/11/1986,MRK,143.25,TEST1
02/11/1986,PFE,51.0,TEST1
02/11/1986,T,84.75,TEST1
02/11/1986,VZ,109.5,TEST1
